order_id,delivery_partner_id,promised_time,actual_time,delivery_time_minutes,distance_km,delivery_status,reasons_if_delayed,,,,,,
8993722297,76889,04-07-2023 16:14,04-07-2023 16:17,3,3.27,On Time,Traffic,,,,,,
2929439019,76889,28-10-2023 17:37,28-10-2023 17:35,-2,3.2,On Time,,,,,,,
1661854320,76889,28-09-2024 10:11,28-09-2024 10:16,5,3.68,On Time,Traffic,,,,,,
3082165628,76889,02-05-2023 21:48,02-05-2023 21:44,-4,1.08,On Time,,,,,,,
1745045814,76889,30-11-2023 09:04,30-11-2023 09:01,-3,2.81,On Time,,,,,,,
813387880,76889,08-07-2023 11:43,08-07-2023 11:42,-1,2.58,On Time,,,,,,,
8189879400,76889,16-11-2023 04:33,16-11-2023 04:29,-4,1.83,On Time,,,,,,,
8465045467,76889,01-05-2024 05:48,01-05-2024 05:46,-2,1.16,On Time,,,,,,,
9232350528,76889,03-10-2023 08:29,03-10-2023 08:28,-1,1.07,On Time,,,,,,,
1728666371,76889,12-05-2024 12:47,12-05-2024 13:10,23,1.6,Significantly Delayed,Traffic,,,,,,
6131815766,76889,18-03-2023 00:05,18-03-2023 00:05,0,1.64,On Time,,,,,,,
6438773635,76889,19-07-2024 04:07,19-07-2024 04:02,-5,1.85,On Time,,,,,,,
6912676966,76889,10-06-2023 14:06,10-06-2023 14:06,0,1.08,On Time,,,,,,,
2840314717,76889,27-06-2023 23:52,27-06-2023 23:51,-1,1.91,On Time,,,,,,,
9508359721,76889,24-08-2024 15:57,24-08-2024 16:06,9,1.58,Slightly Delayed,Traffic,,,,,,
2244679313,76889,05-08-2024 07:09,05-08-2024 07:13,4,3.56,On Time,Traffic,,,,,,
9407544177,76889,03-11-2024 08:03,03-11-2024 08:07,4,4.1,On Time,Traffic,,,,,,
2528398796,76889,07-04-2023 00:02,07-04-2023 00:13,11,2.63,Slightly Delayed,Traffic,,,,,,
9464988762,76889,02-10-2023 17:29,02-10-2023 17:25,-4,3.68,On Time,,,,,,,
6373867899,76889,08-11-2023 08:52,08-11-2023 08:57,5,2.39,On Time,Traffic,,,,,,
4028185110,76889,25-04-2023 15:36,25-04-2023 15:43,7,1.16,Slightly Delayed,Traffic,,,,,,
9717018638,76889,13-07-2024 02:50,13-07-2024 02:58,8,4.44,Slightly Delayed,Traffic,,,,,,
4898477588,76889,15-02-2024 20:20,15-02-2024 20:15,-5,2.11,On Time,,,,,,,
4723165081,76889,02-02-2024 09:09,02-02-2024 09:05,-4,3.61,On Time,,,,,,,
2845954128,76889,04-07-2024 16:58,04-07-2024 16:56,-2,1.05,On Time,,,,,,,
23158044,76889,19-05-2023 19:41,19-05-2023 19:41,0,2.64,On Time,,,,,,,
1486548042,76889,12-10-2023 11:35,12-10-2023 11:44,9,2.73,Slightly Delayed,Traffic,,,,,,
708351411,76889,16-10-2023 05:43,16-10-2023 05:51,8,1.91,Slightly Delayed,Traffic,,,,,,
5512110908,76889,22-11-2023 02:20,22-11-2023 02:46,26,1.88,Significantly Delayed,Traffic,,,,,,
2295441899,76889,18-02-2024 08:06,18-02-2024 08:14,8,3.92,Slightly Delayed,Traffic,,,,,,
4867173151,76889,24-10-2023 22:14,24-10-2023 22:16,2,2.7,On Time,Traffic,,,,,,
4635037652,76889,23-01-2024 20:55,23-01-2024 20:50,-5,0.93,On Time,,,,,,,
2209259378,76889,23-12-2023 12:52,23-12-2023 12:47,-5,1.92,On Time,,,,,,,
4079286483,76889,19-05-2023 13:22,19-05-2023 13:24,2,4.18,On Time,Traffic,,,,,,
9506078962,76889,05-07-2024 22:13,05-07-2024 22:27,14,0.51,Slightly Delayed,Traffic,,,,,,
6894691072,76889,22-03-2024 12:13,22-03-2024 12:17,4,2.36,On Time,Traffic,,,,,,
4481256065,76889,04-04-2024 14:07,04-04-2024 14:29,22,0.53,Significantly Delayed,Traffic,,,,,,
5050919809,76889,13-05-2024 07:24,13-05-2024 07:27,3,4.41,On Time,Traffic,,,,,,
1328085383,76889,11-05-2023 11:50,11-05-2023 11:47,-3,3.29,On Time,,,,,,,
5382246981,76889,30-08-2023 22:08,30-08-2023 22:12,4,2.17,On Time,Traffic,,,,,,
5647827263,76889,07-05-2024 08:10,07-05-2024 08:09,-1,3.35,On Time,,,,,,,
9244268951,76889,30-10-2023 09:40,30-10-2023 09:44,4,3,On Time,Traffic,,,,,,
6217777735,76889,22-07-2024 11:39,22-07-2024 11:34,-5,1.22,On Time,,,,,,,
3682639473,76889,22-11-2023 00:03,21-11-2023 23:59,-4,4.65,On Time,,,,,,,
3859331666,76889,02-07-2023 07:49,02-07-2023 07:48,-1,3.85,On Time,,,,,,,
7971689217,76889,18-10-2023 13:24,18-10-2023 13:38,14,2.44,Slightly Delayed,Traffic,,,,,,
6822492679,76889,28-07-2023 06:25,28-07-2023 06:39,14,3.19,Slightly Delayed,Traffic,,,,,,
7211194993,76889,04-09-2023 03:59,04-09-2023 03:59,0,1.51,On Time,,,,,,,
461485679,76889,08-08-2023 00:18,08-08-2023 00:22,4,1.16,On Time,Traffic,,,,,,
3209732414,76889,18-04-2024 11:06,18-04-2024 11:06,0,4.14,On Time,,,,,,,
6537694730,76889,15-08-2024 00:54,15-08-2024 00:58,4,2.1,On Time,Traffic,,,,,,
7653097776,76889,16-07-2023 06:58,16-07-2023 06:59,1,3.65,On Time,Traffic,,,,,,
4928556641,76889,19-09-2023 15:11,19-09-2023 15:18,7,4.28,Slightly Delayed,Traffic,,,,,,
5905518100,76889,25-09-2023 06:47,25-09-2023 06:51,4,3.99,On Time,Traffic,,,,,,
8337948336,76889,04-07-2023 05:42,04-07-2023 05:47,5,3.64,On Time,Traffic,,,,,,
8814435884,76889,11-08-2024 14:11,11-08-2024 14:13,2,0.75,On Time,Traffic,,,,,,
6645415772,76889,02-07-2024 07:04,02-07-2024 07:00,-4,4.61,On Time,,,,,,,
5274039950,76889,14-12-2023 20:34,14-12-2023 20:31,-3,2.99,On Time,,,,,,,
7404052550,76889,13-09-2023 07:21,13-09-2023 07:18,-3,3.25,On Time,,,,,,,
8179058864,76889,18-05-2023 17:59,18-05-2023 17:57,-2,2.59,On Time,,,,,,,
5195997912,76889,20-07-2024 15:34,20-07-2024 15:29,-5,2.91,On Time,,,,,,,
3320194259,76889,07-12-2023 19:10,07-12-2023 19:06,-4,3.85,On Time,,,,,,,
8185684967,76889,05-05-2023 22:48,05-05-2023 22:49,1,2.05,On Time,Traffic,,,,,,
2324568019,76889,06-07-2023 05:18,06-07-2023 05:25,7,3.72,Slightly Delayed,Traffic,,,,,,
3522645150,76889,16-05-2023 07:52,16-05-2023 07:53,1,1.57,On Time,Traffic,,,,,,
4510488834,76889,08-09-2024 20:53,08-09-2024 20:53,0,1.56,On Time,,,,,,,
9433427403,76889,17-05-2023 21:11,17-05-2023 21:24,13,4.98,Slightly Delayed,Traffic,,,,,,
8065436106,76889,22-01-2024 01:59,22-01-2024 01:59,0,4.51,On Time,,,,,,,
846586265,76889,02-07-2023 16:52,02-07-2023 17:02,10,2.63,Slightly Delayed,Traffic,,,,,,
4337013612,76889,15-05-2023 12:42,15-05-2023 12:45,3,2.79,On Time,Traffic,,,,,,
8916023990,76889,18-05-2024 04:47,18-05-2024 04:58,11,1.31,Slightly Delayed,Traffic,,,,,,
6018805430,76889,04-09-2023 07:37,04-09-2023 07:41,4,4.16,On Time,Traffic,,,,,,
2676353168,76889,10-09-2024 11:32,10-09-2024 11:31,-1,3.6,On Time,,,,,,,
1069724600,76889,26-07-2023 11:56,26-07-2023 12:05,9,2.23,Slightly Delayed,Traffic,,,,,,
5503476312,76889,16-06-2024 16:03,16-06-2024 16:07,4,2.89,On Time,Traffic,,,,,,
4439677910,76889,26-02-2024 09:44,26-02-2024 09:44,0,1.59,On Time,,,,,,,
8045361592,76889,11-10-2024 12:04,11-10-2024 12:06,2,4.06,On Time,Traffic,,,,,,
1873731593,76889,24-11-2023 07:58,24-11-2023 08:01,3,4.21,On Time,Traffic,,,,,,
1126011099,76889,21-02-2024 22:09,21-02-2024 22:08,-1,0.92,On Time,,,,,,,
4100626744,76889,21-10-2024 01:19,21-10-2024 01:24,5,4.16,On Time,Traffic,,,,,,
8616880376,76889,18-03-2024 04:15,18-03-2024 04:35,20,2.86,Significantly Delayed,Traffic,,,,,,
1427911940,76889,24-02-2024 07:14,24-02-2024 07:17,3,2.28,On Time,Traffic,,,,,,
4416398885,76889,22-10-2024 06:57,22-10-2024 06:56,-1,1.05,On Time,,,,,,,
2584579895,76889,12-01-2024 20:57,12-01-2024 20:55,-2,2.26,On Time,,,,,,,
7770651576,76889,04-09-2023 00:28,04-09-2023 00:51,23,4.1,Significantly Delayed,Traffic,,,,,,
3705985582,76889,19-08-2023 23:35,19-08-2023 23:36,1,2.11,On Time,Traffic,,,,,,
5160295213,76889,25-01-2024 20:59,25-01-2024 20:59,0,2.45,On Time,,,,,,,
4374285559,76889,02-09-2024 03:11,02-09-2024 03:18,7,2.49,Slightly Delayed,Traffic,,,,,,
9096638812,76889,05-12-2023 02:11,05-12-2023 02:10,-1,2.07,On Time,,,,,,,
2888179397,76889,26-08-2023 19:09,26-08-2023 19:17,8,1.89,Slightly Delayed,Traffic,,,,,,
3387165389,76889,14-07-2024 09:24,14-07-2024 09:24,0,2.13,On Time,,,,,,,
1925647539,76889,14-08-2023 15:48,14-08-2023 15:49,1,1.39,On Time,Traffic,,,,,,
6160848562,76889,10-09-2023 19:57,10-09-2023 20:02,5,3.71,On Time,Traffic,,,,,,
2343495895,76889,04-08-2024 14:34,04-08-2024 14:33,-1,2.17,On Time,,,,,,,
8812220964,76889,29-08-2023 16:38,29-08-2023 16:43,5,3.5,On Time,Traffic,,,,,,
8640364495,76889,13-05-2023 23:03,13-05-2023 23:13,10,3.03,Slightly Delayed,Traffic,,,,,,
4610687284,76889,26-09-2023 10:48,26-09-2023 10:53,5,4.69,On Time,Traffic,,,,,,
189431942,76889,23-01-2024 12:47,23-01-2024 12:45,-2,4.37,On Time,,,,,,,
1746826454,76889,05-01-2024 01:52,05-01-2024 01:50,-2,0.64,On Time,,,,,,,
948345459,76889,23-03-2024 04:25,23-03-2024 04:35,10,1.25,Slightly Delayed,Traffic,,,,,,
9959881029,76889,30-09-2024 03:34,30-09-2024 03:44,10,0.93,Slightly Delayed,Traffic,,,,,,
621213006,76889,22-07-2024 04:39,22-07-2024 04:40,1,1.61,On Time,Traffic,,,,,,
1772464528,76889,07-09-2023 21:22,07-09-2023 21:23,1,2.23,On Time,Traffic,,,,,,
7732863862,76889,02-08-2023 04:11,02-08-2023 04:13,2,3.32,On Time,Traffic,,,,,,
3064828239,76889,18-02-2024 07:49,18-02-2024 07:54,5,4.66,On Time,Traffic,,,,,,
6363526452,76889,10-10-2023 23:16,10-10-2023 23:18,2,2.76,On Time,Traffic,,,,,,
6988011282,76889,30-10-2024 17:18,30-10-2024 17:17,-1,3.17,On Time,,,,,,,
8523250818,76889,11-02-2024 19:05,11-02-2024 19:01,-4,1.28,On Time,,,,,,,
5595210484,76889,17-05-2023 01:19,17-05-2023 01:27,8,2.21,Slightly Delayed,Traffic,,,,,,
1461081366,76889,15-08-2024 23:16,15-08-2024 23:23,7,3.78,Slightly Delayed,Traffic,,,,,,
4922364507,76889,06-07-2024 08:57,06-07-2024 08:59,2,2.96,On Time,Traffic,,,,,,
6597871211,76889,03-05-2024 00:47,03-05-2024 00:48,1,2.44,On Time,Traffic,,,,,,
2719816862,76889,20-09-2024 21:09,20-09-2024 21:24,15,2.7,Slightly Delayed,Traffic,,,,,,
9830788650,76889,07-07-2023 08:12,07-07-2023 08:17,5,4.22,On Time,Traffic,,,,,,
140980199,76889,05-03-2024 14:27,05-03-2024 14:36,9,1.97,Slightly Delayed,Traffic,,,,,,
7595842583,76889,24-02-2024 08:13,24-02-2024 08:18,5,1.8,On Time,Traffic,,,,,,
2390228992,76889,31-07-2023 17:08,31-07-2023 17:08,0,4.68,On Time,,,,,,,
8178738469,76889,12-06-2023 06:03,12-06-2023 06:13,10,4.95,Slightly Delayed,Traffic,,,,,,
9964671001,76889,14-03-2024 18:06,14-03-2024 18:02,-4,1.4,On Time,,,,,,,
1258689954,76889,31-03-2024 02:41,31-03-2024 02:43,2,2.97,On Time,Traffic,,,,,,
4647158015,76889,18-11-2023 13:40,18-11-2023 13:52,12,1.02,Slightly Delayed,Traffic,,,,,,
2382974038,76889,16-05-2024 17:01,16-05-2024 17:04,3,3.41,On Time,Traffic,,,,,,
3663827875,76889,02-11-2023 20:46,02-11-2023 21:10,24,2.92,Significantly Delayed,Traffic,,,,,,
6501113916,76889,07-01-2024 17:05,07-01-2024 17:09,4,3.28,On Time,Traffic,,,,,,
3300719369,76889,25-05-2024 03:57,25-05-2024 04:02,5,4.37,On Time,Traffic,,,,,,
3239722852,76889,02-07-2023 09:43,02-07-2023 09:39,-4,0.68,On Time,,,,,,,
6694899030,76889,21-09-2024 16:44,21-09-2024 16:57,13,1.64,Slightly Delayed,Traffic,,,,,,
992895707,76889,14-05-2023 22:51,14-05-2023 22:57,6,4.39,Slightly Delayed,Traffic,,,,,,
8432150432,76889,11-05-2024 16:33,11-05-2024 16:33,0,4.15,On Time,,,,,,,
6220520171,76889,01-12-2023 00:21,01-12-2023 00:20,-1,0.95,On Time,,,,,,,
735608722,76889,08-06-2024 09:48,08-06-2024 10:02,14,2.64,Slightly Delayed,Traffic,,,,,,
7303161073,76889,15-03-2024 00:15,15-03-2024 00:20,5,3.14,On Time,Traffic,,,,,,
9783380107,76889,09-06-2024 08:18,09-06-2024 08:18,0,1.55,On Time,,,,,,,
3835886077,76889,19-11-2023 17:51,19-11-2023 17:49,-2,1.06,On Time,,,,,,,
8140652447,76889,15-04-2024 11:39,15-04-2024 11:36,-3,4.81,On Time,,,,,,,
6412390967,76889,03-02-2024 20:35,03-02-2024 20:37,2,3.04,On Time,Traffic,,,,,,
6688575911,76889,26-12-2023 19:01,26-12-2023 19:04,3,3.47,On Time,Traffic,,,,,,
3890111511,76889,09-09-2024 23:52,10-09-2024 00:11,19,3.55,Significantly Delayed,Traffic,,,,,,
5145256852,76889,10-09-2024 19:25,10-09-2024 19:43,18,4.37,Significantly Delayed,Traffic,,,,,,
7375057413,76889,17-05-2023 22:35,17-05-2023 22:44,9,4.64,Slightly Delayed,Traffic,,,,,,
3047491006,76889,21-09-2024 22:03,21-09-2024 22:08,5,0.69,On Time,Traffic,,,,,,
7715738110,76889,10-05-2023 22:25,10-05-2023 22:29,4,0.64,On Time,Traffic,,,,,,
6191554160,76889,20-07-2023 23:26,20-07-2023 23:24,-2,4.32,On Time,,,,,,,
896919031,76889,08-10-2024 03:12,08-10-2024 03:11,-1,3.17,On Time,,,,,,,
1535818185,76889,03-05-2024 16:42,03-05-2024 16:37,-5,3.44,On Time,,,,,,,
4428830794,76889,18-06-2024 23:41,18-06-2024 23:44,3,4.36,On Time,Traffic,,,,,,
3610035622,76889,04-04-2024 03:46,04-04-2024 03:44,-2,2.96,On Time,,,,,,,
8674445072,76889,04-08-2024 05:42,04-08-2024 05:44,2,1.92,On Time,Traffic,,,,,,
9623704312,76889,24-02-2024 22:21,24-02-2024 22:23,2,0.75,On Time,Traffic,,,,,,
7786002894,76889,21-12-2023 13:06,21-12-2023 13:12,6,2.8,Slightly Delayed,Traffic,,,,,,
3264409553,76889,30-03-2023 18:48,30-03-2023 19:12,24,4.86,Significantly Delayed,Traffic,,,,,,
7736534043,76889,28-05-2023 08:33,28-05-2023 08:29,-4,4.36,On Time,,,,,,,
5936596117,76889,25-10-2024 12:28,25-10-2024 12:23,-5,2.78,On Time,,,,,,,
1980087245,76889,16-06-2023 19:46,16-06-2023 19:49,3,3.77,On Time,Traffic,,,,,,
8861557989,76889,25-08-2024 06:22,25-08-2024 06:18,-4,3.9,On Time,,,,,,,
6702391437,76889,21-01-2024 18:15,21-01-2024 18:32,17,1.73,Significantly Delayed,Traffic,,,,,,
6385452188,76889,04-06-2024 21:39,04-06-2024 21:43,4,4.06,On Time,Traffic,,,,,,
8813216380,76889,09-10-2024 12:17,09-10-2024 12:27,10,2.93,Slightly Delayed,Traffic,,,,,,
5563712992,76889,11-01-2024 16:43,11-01-2024 16:47,4,4.23,On Time,Traffic,,,,,,
966468552,76889,24-06-2023 01:55,24-06-2023 01:53,-2,2.29,On Time,,,,,,,
4368529506,76889,30-06-2024 01:34,30-06-2024 01:40,6,1.15,Slightly Delayed,Traffic,,,,,,
3777009463,76889,01-09-2024 08:24,01-09-2024 08:23,-1,3.36,On Time,,,,,,,
3560912801,76889,09-09-2024 00:07,09-09-2024 00:02,-5,2.69,On Time,,,,,,,
1741224538,76889,29-03-2023 00:40,29-03-2023 00:40,0,1.04,On Time,,,,,,,
4579251445,76889,28-08-2023 15:48,28-08-2023 15:48,0,2.51,On Time,,,,,,,
3438127101,76889,27-11-2023 16:50,27-11-2023 16:52,2,2.44,On Time,Traffic,,,,,,
9741958794,76889,20-08-2024 07:43,20-08-2024 07:51,8,1.52,Slightly Delayed,Traffic,,,,,,
882082341,76889,10-10-2024 12:49,10-10-2024 13:00,11,2.1,Slightly Delayed,Traffic,,,,,,
3629321763,76889,06-08-2024 19:03,06-08-2024 19:05,2,0.84,On Time,Traffic,,,,,,
888938572,76889,02-04-2023 20:49,02-04-2023 20:54,5,4.8,On Time,Traffic,,,,,,
5263181887,76889,28-09-2024 22:13,28-09-2024 22:18,5,1.24,On Time,Traffic,,,,,,
7071557807,76889,29-04-2024 11:24,29-04-2024 11:32,8,4.81,Slightly Delayed,Traffic,,,,,,
6888804296,76889,24-10-2024 22:40,24-10-2024 22:42,2,3.51,On Time,Traffic,,,,,,
814182718,76889,17-11-2023 22:30,17-11-2023 22:25,-5,1.14,On Time,,,,,,,
3513524740,76889,03-07-2024 12:20,03-07-2024 12:42,22,3.09,Significantly Delayed,Traffic,,,,,,
1234169434,76889,17-10-2023 21:03,17-10-2023 21:07,4,2.23,On Time,Traffic,,,,,,
2577990012,76889,22-09-2023 03:13,22-09-2023 03:13,0,3.35,On Time,,,,,,,
8446065263,76889,15-11-2023 02:10,15-11-2023 02:16,6,1.74,Slightly Delayed,Traffic,,,,,,
4220970302,76889,01-11-2024 10:03,01-11-2024 09:59,-4,1.84,On Time,,,,,,,
5712516128,76889,14-07-2023 21:33,14-07-2023 21:34,1,3.96,On Time,Traffic,,,,,,
807167715,76889,28-08-2024 21:32,28-08-2024 21:29,-3,2.07,On Time,,,,,,,
213972345,76889,14-06-2024 23:26,14-06-2024 23:28,2,2.86,On Time,Traffic,,,,,,
1013762407,76889,19-10-2024 07:14,19-10-2024 07:38,24,2.11,Significantly Delayed,Traffic,,,,,,
5234194751,76889,19-02-2024 05:02,19-02-2024 05:06,4,1.42,On Time,Traffic,,,,,,
1389077693,76889,27-06-2023 18:12,27-06-2023 18:26,14,3,Slightly Delayed,Traffic,,,,,,
1895143216,76889,25-03-2023 20:23,25-03-2023 20:28,5,4.21,On Time,Traffic,,,,,,
3667250123,76889,04-03-2024 06:27,04-03-2024 06:53,26,2.28,Significantly Delayed,Traffic,,,,,,
6430529802,76889,23-07-2023 15:14,23-07-2023 15:09,-5,2.39,On Time,,,,,,,
4856277700,76889,17-08-2023 23:05,17-08-2023 23:21,16,2.92,Significantly Delayed,Traffic,,,,,,
1492403962,76889,09-07-2023 02:03,09-07-2023 02:06,3,1.18,On Time,Traffic,,,,,,
4348167632,76889,29-11-2023 06:04,29-11-2023 05:59,-5,2.38,On Time,,,,,,,
3682471195,76889,06-12-2023 04:30,06-12-2023 04:44,14,4.09,Slightly Delayed,Traffic,,,,,,
6888837939,76889,27-03-2024 15:05,27-03-2024 15:00,-5,1.99,On Time,,,,,,,
2278004109,76889,01-09-2024 04:00,01-09-2024 04:07,7,0.76,Slightly Delayed,Traffic,,,,,,
7471013149,76889,13-10-2024 13:00,13-10-2024 13:08,8,2.74,Slightly Delayed,Traffic,,,,,,
755745232,76889,02-10-2024 02:09,02-10-2024 02:20,11,1.87,Slightly Delayed,Traffic,,,,,,
2963187161,76889,18-06-2024 12:24,18-06-2024 12:36,12,2.14,Slightly Delayed,Traffic,,,,,,
3980591844,76889,20-06-2023 03:45,20-06-2023 03:50,5,4.88,On Time,Traffic,,,,,,
9960808976,76889,08-04-2024 03:53,08-04-2024 03:50,-3,4.17,On Time,,,,,,,
8740552000,76889,16-05-2023 12:00,16-05-2023 12:11,11,1.82,Slightly Delayed,Traffic,,,,,,
9230099449,76889,08-05-2023 04:14,08-05-2023 04:10,-4,3.75,On Time,,,,,,,
4277432248,76889,10-05-2023 21:45,10-05-2023 21:41,-4,4.78,On Time,,,,,,,
3624765984,76889,11-12-2023 08:35,11-12-2023 08:30,-5,2.89,On Time,,,,,,,
8533110341,76889,14-06-2023 09:14,14-06-2023 09:21,7,1.21,Slightly Delayed,Traffic,,,,,,
5036664068,76889,06-11-2023 08:03,06-11-2023 08:00,-3,1.44,On Time,,,,,,,
9989636336,76889,24-05-2024 07:45,24-05-2024 07:59,14,4.86,Slightly Delayed,Traffic,,,,,,
2843642858,76889,14-03-2024 07:05,14-03-2024 07:07,2,1.92,On Time,Traffic,,,,,,
7510849424,76889,08-03-2024 04:30,08-03-2024 04:29,-1,3.62,On Time,,,,,,,
8744806310,76889,04-07-2023 00:02,03-07-2023 23:59,-3,2.89,On Time,,,,,,,
7605774154,76889,02-02-2024 23:57,02-02-2024 23:55,-2,4.44,On Time,,,,,,,
6904233594,76889,09-08-2024 22:04,09-08-2024 22:00,-4,1.53,On Time,,,,,,,
6371336060,76889,21-07-2024 20:22,21-07-2024 20:19,-3,2.4,On Time,,,,,,,
8137624530,76889,25-10-2023 00:15,25-10-2023 00:27,12,4.67,Slightly Delayed,Traffic,,,,,,
9131474241,76889,18-10-2024 17:12,18-10-2024 17:07,-5,2.16,On Time,,,,,,,
7413772322,76889,12-06-2023 15:56,12-06-2023 15:58,2,3.33,On Time,Traffic,,,,,,
9400852015,76889,01-07-2024 07:08,01-07-2024 07:19,11,4.72,Slightly Delayed,Traffic,,,,,,
4867437863,76889,25-01-2024 03:11,25-01-2024 03:25,14,2.82,Slightly Delayed,Traffic,,,,,,
4219458877,76889,27-12-2023 03:00,27-12-2023 03:22,22,3.86,Significantly Delayed,Traffic,,,,,,
35135941,76889,29-07-2024 18:26,29-07-2024 18:21,-5,3.09,On Time,,,,,,,
4754258275,76889,16-09-2023 13:54,16-09-2023 13:52,-2,0.79,On Time,,,,,,,
9195687538,76889,06-01-2024 12:06,06-01-2024 12:36,30,0.63,Significantly Delayed,Traffic,,,,,,
344554037,76889,10-11-2023 08:34,10-11-2023 08:52,18,2.49,Significantly Delayed,Traffic,,,,,,
7503255456,76889,03-08-2023 21:30,03-08-2023 21:46,16,1.57,Significantly Delayed,Traffic,,,,,,
5903638531,76889,02-05-2023 16:58,02-05-2023 16:56,-2,0.73,On Time,,,,,,,
1670694517,76889,09-08-2024 17:55,09-08-2024 17:50,-5,1.62,On Time,,,,,,,
2369121788,76889,28-05-2024 21:37,28-05-2024 21:41,4,4.9,On Time,Traffic,,,,,,
6012082951,76889,17-05-2023 06:23,17-05-2023 06:26,3,2.52,On Time,Traffic,,,,,,
3675914158,76889,08-03-2024 06:23,08-03-2024 06:36,13,1.98,Slightly Delayed,Traffic,,,,,,
1396605672,76889,07-01-2024 02:09,07-01-2024 02:06,-3,3.09,On Time,,,,,,,
4260996213,76889,12-04-2023 12:55,12-04-2023 13:12,17,1.23,Significantly Delayed,Traffic,,,,,,
4749534376,76889,19-05-2024 00:49,19-05-2024 00:44,-5,4.34,On Time,,,,,,,
6095091385,76889,11-07-2024 07:18,11-07-2024 07:31,13,3.14,Slightly Delayed,Traffic,,,,,,
1131338162,76889,03-02-2024 12:11,03-02-2024 12:09,-2,3.25,On Time,,,,,,,
6100236720,76889,24-08-2023 13:12,24-08-2023 13:14,2,2.93,On Time,Traffic,,,,,,
3363683548,76889,09-02-2024 10:32,09-02-2024 10:32,0,1.2,On Time,,,,,,,
8721540965,76889,05-07-2024 13:13,05-07-2024 13:12,-1,4.87,On Time,,,,,,,
1712456261,76889,15-10-2023 10:50,15-10-2023 10:49,-1,4.91,On Time,,,,,,,
760930025,76889,19-06-2023 18:48,19-06-2023 18:46,-2,3.35,On Time,,,,,,,
5652465358,76889,17-06-2024 18:23,17-06-2024 18:44,21,0.59,Significantly Delayed,Traffic,,,,,,
3580915899,76889,23-10-2023 18:28,23-10-2023 18:23,-5,2.33,On Time,,,,,,,
1174382816,76889,14-08-2024 21:05,14-08-2024 21:06,1,1.42,On Time,Traffic,,,,,,
3200474667,76889,17-09-2024 19:14,17-09-2024 19:10,-4,0.98,On Time,,,,,,,
7474651061,76889,09-06-2023 22:52,09-06-2023 22:47,-5,2.11,On Time,,,,,,,
1892282465,76889,23-08-2023 02:00,23-08-2023 01:59,-1,3.49,On Time,,,,,,,
3859828998,76889,14-04-2023 04:01,14-04-2023 04:00,-1,0.78,On Time,,,,,,,
2554590672,76889,03-12-2023 13:02,03-12-2023 13:05,3,2.42,On Time,Traffic,,,,,,
9667675052,76889,29-09-2023 13:36,29-09-2023 13:40,4,3.23,On Time,Traffic,,,,,,
8382437838,76889,30-05-2024 16:17,30-05-2024 16:15,-2,3.02,On Time,,,,,,,
6247090607,76889,07-10-2023 15:54,07-10-2023 15:56,2,3.76,On Time,Traffic,,,,,,
5004073261,76889,16-06-2024 17:38,16-06-2024 17:51,13,0.86,Slightly Delayed,Traffic,,,,,,
6595898122,76889,13-07-2024 20:57,13-07-2024 20:53,-4,2.95,On Time,,,,,,,
9844371682,76889,10-06-2023 20:40,10-06-2023 20:35,-5,3.43,On Time,,,,,,,
7198169379,76889,13-07-2023 21:14,13-07-2023 21:22,8,2.25,Slightly Delayed,Traffic,,,,,,
2815855636,76889,28-07-2023 10:29,28-07-2023 10:32,3,1.93,On Time,Traffic,,,,,,
6033660622,76889,12-04-2023 15:24,12-04-2023 15:31,7,3.74,Slightly Delayed,Traffic,,,,,,
7944056454,76889,22-05-2023 23:50,22-05-2023 23:52,2,4.19,On Time,Traffic,,,,,,
4354264440,76889,13-12-2023 11:20,13-12-2023 11:32,12,4.26,Slightly Delayed,Traffic,,,,,,
5623096090,76889,25-08-2023 12:54,25-08-2023 12:54,0,0.9,On Time,,,,,,,
701856661,76889,10-06-2024 01:32,10-06-2024 01:31,-1,3.71,On Time,,,,,,,
1911276445,76889,20-10-2024 14:54,20-10-2024 15:06,12,2.99,Slightly Delayed,Traffic,,,,,,
9323909987,76889,09-05-2024 04:15,09-05-2024 04:13,-2,0.6,On Time,,,,,,,
1988898073,76889,21-02-2024 11:44,21-02-2024 11:54,10,1.17,Slightly Delayed,Traffic,,,,,,
6457671753,76889,07-01-2024 23:51,07-01-2024 23:48,-3,1.96,On Time,,,,,,,
3556497272,76889,18-10-2024 10:32,18-10-2024 10:35,3,4.09,On Time,Traffic,,,,,,
2182762247,76889,06-09-2023 20:47,06-09-2023 20:43,-4,2.61,On Time,,,,,,,
6026842782,76889,27-08-2024 20:11,27-08-2024 20:10,-1,1.19,On Time,,,,,,,
1227108607,76889,18-09-2024 12:49,18-09-2024 12:52,3,3.36,On Time,Traffic,,,,,,
9362226645,76889,12-05-2024 05:18,12-05-2024 05:27,9,3.5,Slightly Delayed,Traffic,,,,,,
6313785973,76889,21-03-2023 03:28,21-03-2023 03:38,10,1.22,Slightly Delayed,Traffic,,,,,,
1297253359,76889,24-04-2024 09:29,24-04-2024 09:38,9,3.5,Slightly Delayed,Traffic,,,,,,
6138091203,76889,09-09-2023 06:11,09-09-2023 06:06,-5,4.3,On Time,,,,,,,
4770739350,76889,12-07-2024 19:55,12-07-2024 20:22,27,3.34,Significantly Delayed,Traffic,,,,,,
